Reproduced origin time,Reproduced latitude,Reproduced longitude,Reproduced depth (km),Ho et al. origin time,Origin time without near source,Latitude without near source,Longitude without near source,Depth without near source (km),Origin time with STAR,Latitude with STAR,Longitude with STAR,Depth with STAR (km)
2014-11-16T23:40:57.376358,-75.25642473201218,160.80087498334544,115.585938,2014-11-16T23:40:58.084120,,,,,2014-11-16T23:40:58.499373,-75.42341141162332,160.98576216051973,-4.648438
2014-11-17T08:09:29.763907,-75.45335336741512,160.46802348438808,-4.648438,2014-11-17T08:09:28.551608,,,,,2014-11-17T08:09:29.492837,-75.46023922689149,160.46575995031822,-4.824219
2014-11-20T12:31:31.082918,-75.35657209825274,161.35707130526993,122.265625,2014-11-20T12:31:30.937127,,,,,2014-11-20T12:31:32.300309,-75.47553492471908,161.5981571285062,86.757812
2014-11-20T18:02:45.064317,-75.52368254147537,160.89238309858493,129.296875,2014-11-20T18:02:44.696558,,,,,2014-11-20T18:02:46.600534,-75.62328489926529,161.00938102348968,98.007812
2014-11-21T19:52:16.764028,-75.32312735196714,160.9968172867909,139.667969,2014-11-21T19:52:16.354210,,,,,,,,
2014-11-24T13:46:49.081399,-75.32427698245783,161.00999221246525,115.761719,2014-11-24T13:46:48.724202,,,,,2014-11-24T13:46:50.560447,-75.38743130563574,161.00527956301136,-4.648438
2014-11-24T14:11:33.557533,-75.36704379739797,160.55947580963027,126.132812,2014-11-24T14:11:33.024926,2014-11-24T14:11:33.557458,-75.36704379739797,160.55947580963027,126.132812,2014-11-24T14:11:34.916732,-75.48276102630084,160.61321047016722,-4.824219
2014-11-24T18:50:16.749770,-75.36043460890224,160.72416184831533,123.496094,2014-11-24T18:50:16.818719,2014-11-24T18:50:16.749333,-75.36043460890224,160.72416184831533,123.496094,2014-11-24T18:50:18.762487,-75.43791733540947,160.58661077620528,-4.824219
2014-12-02T07:50:47.965183,-75.36366610083469,160.00017410436737,3.085938,2014-12-02T07:50:48.349315,2014-12-02T07:50:44.272503,-75.34449331289126,160.4132852788307,114.179688,2014-12-02T07:50:44.300717,-75.46731297720105,160.54533745724552,-4.824219
2014-12-08T01:37:52.542389,-75.49758178679609,160.8090543300942,102.578125,2014-12-08T01:37:52.421344,,,,,2014-12-08T01:37:52.737881,-75.5719598400199,160.9602940149061,84.648438
2014-12-11T10:55:30.877911,-75.24424275457598,160.87620164356693,131.757812,2014-12-11T10:55:31.206192,,,,,2014-12-11T10:55:30.912702,-75.2457668616927,160.866792685259,131.230469
2014-12-12T04:43:29.997933,-75.27248709502018,160.27078356037435,131.582031,2014-12-12T04:43:29.481411,2014-12-12T04:43:29.997933,-75.27248709502018,160.27078356037435,131.582031,2014-12-12T04:43:29.995939,-75.27367882053512,160.2838543902595,131.582031
2014-12-14T13:36:00.423662,-75.67062811621673,161.29055293386563,-4.296875,2014-12-14T13:36:02.107441,,,,,,,,
2014-12-14T22:02:48.272413,-75.16354328222644,160.60594550491325,102.929688,2014-12-14T22:02:45.204371,,,,,2014-12-14T22:02:46.145523,-75.37975216016486,161.13404389565358,-4.648438
2014-12-15T20:09:43.293788,-75.34804091332506,159.93351574347196,-4.648438,2014-12-15T20:09:41.795930,2014-12-15T20:09:41.275950,-75.36233537958726,160.50677810074467,116.992188,,,,
2014-12-15T21:13:12.769147,-75.20974562885532,160.80595890364737,109.257812,2014-12-15T21:13:13.008085,,,,,2014-12-15T21:13:12.769402,-75.20974562885532,160.80595890364737,109.257812
2014-12-20T07:58:30.138643,-75.66608694651936,161.2364888491139,-4.296875,2014-12-20T07:58:30.334810,,,,,2014-12-20T07:58:31.181977,-75.5795909556962,161.15966689083643,97.304688
2014-12-21T02:51:16.931516,-75.42564179608662,160.8490739367375,80.078125,2014-12-21T02:51:17.587880,,,,,2014-12-21T02:51:16.378416,-75.4712400413658,160.91262548313392,71.816406
2014-12-21T14:27:59.700323,-75.29307495990165,160.36724208795147,114.882812,2014-12-21T14:27:59.803680,,,,,2014-12-21T14:28:00.456170,-75.4137327476315,160.55353918643934,-4.648438
2014-12-22T19:20:43.712691,-75.37906058092057,159.85884459448434,-4.648438,2014-12-22T19:20:42.551523,2014-12-22T19:20:43.449977,-75.44633586773841,160.17945797759552,-4.648438,2014-12-22T19:20:42.868508,-75.47536272043493,160.16020903928822,-4.824219
2014-12-23T16:07:41.009018,-75.40967788911748,160.4551368901639,-4.296875,2014-12-23T16:07:40.204355,,,,,2014-12-23T16:07:38.656617,-75.44362942824111,160.57115552881186,-4.648438
2014-12-26T01:52:27.874178,-75.2757881161672,160.22923732261273,136.328125,2014-12-26T01:52:26.476294,,,,,,,,
2014-12-26T06:34:03.928341,-75.61092208393855,161.25181436026602,-4.296875,2014-12-26T06:34:04.804683,,,,,2014-12-26T06:34:04.433860,-75.53588946660456,161.22679627883323,97.128906
2014-12-28T17:59:14.118793,-75.36704379739797,160.55947580963027,-4.648438,2014-12-28T17:59:15.573752,,,,,2014-12-28T17:59:13.840741,-75.37876139454835,160.69136972607805,-4.648438
2014-12-29T23:29:31.811849,-75.26189506493715,160.44038842557805,119.804688,2014-12-29T23:29:31.419517,,,,,2014-12-29T23:29:32.559747,-75.40918136372974,160.84949929750135,-4.824219
2014-12-30T22:43:23.748782,-75.3136252089173,160.64854797974613,122.265625,2014-12-30T22:43:23.426474,,,,,2014-12-30T22:43:24.820761,-75.41903049381855,160.74680176329906,-4.824219
2015-01-03T15:52:33.460257,-75.2730579307524,160.3289731320629,123.144531,2015-01-03T15:52:33.221309,2015-01-03T15:52:33.459498,-75.2730579307524,160.3289731320629,123.144531,2015-01-03T15:52:33.460838,-75.2730579307524,160.3289731320629,123.144531
2015-01-04T09:38:02.210393,-75.24231130253507,159.84161963520586,-4.824219,2015-01-04T09:38:00.967926,2015-01-04T09:38:00.293545,-75.26079596943991,160.32409413114027,112.070312,2015-01-04T09:38:00.304509,-75.40596021556792,160.70553325476592,-4.824219
2015-01-05T03:42:06.007638,-75.31929710713099,160.9799204099207,93.085938,2015-01-05T03:42:06.186171,,,,,,,,
2015-01-05T09:23:59.207530,-75.54975433894994,160.97601585049082,94.140625,2015-01-05T09:23:58.881257,,,,,2015-01-05T09:23:59.650550,-75.57158254961628,160.98330886850172,85.878906
2015-01-05T23:14:51.572389,-75.41003033630021,160.61817387265694,-4.648438,2015-01-05T23:14:50.154528,2015-01-05T23:14:51.564139,-75.41003033630021,160.61817387265694,-4.648438,2015-01-05T23:14:50.636512,-75.4085161063483,160.62771604201262,-4.824219
2015-01-07T18:00:17.148946,-75.2810374866826,160.44311925729158,114.179688,2015-01-07T18:00:17.035079,,,,,,,,
2015-01-10T22:09:37.034239,-75.24765503522143,160.83487490736638,123.847656,2015-01-10T22:09:37.476779,,,,,2015-01-10T22:09:37.063223,-75.24765503522143,160.83487490736638,123.496094
2015-01-11T15:08:12.497011,-75.34303171566057,161.03613740351295,128.242188,2015-01-11T15:08:11.053325,,,,,,,,
2015-01-13T10:45:07.893072,-75.38893508723959,160.9143874964203,144.414062,2015-01-13T10:45:10.775755,,,,,,,,
2015-01-15T06:43:08.756953,-75.23749956458892,160.2243454272801,123.671875,2015-01-15T06:43:08.759182,,,,,2015-01-15T06:43:08.749318,-75.23749956458892,160.2243454272801,123.671875
2015-01-16T08:01:43.633134,-75.61092208393855,161.25181436026602,-4.296875,2015-01-16T08:01:44.137388,,,,,2015-01-16T08:01:44.234420,-75.52979690817057,161.18282487109843,98.359375
2015-01-17T11:52:45.862986,-75.33510586772748,160.67787735301212,118.046875,2015-01-17T11:52:46.070582,,,,,,,,
2015-01-18T06:46:47.799771,-75.734855088535,161.38395885835843,21.015625,2015-01-18T06:46:47.759076,,,,,,,,
2015-01-20T01:11:56.721377,-75.511462700466,160.9690359715034,116.640625,2015-01-20T01:11:57.218490,,,,,2015-01-20T01:11:55.995129,-75.66916762391976,161.2171869709435,102.226562
2015-01-20T10:04:08.395734,-75.64010379539474,161.15169444591584,-4.296875,2015-01-20T10:04:09.741648,,,,,2015-01-20T10:04:09.440966,-75.57656462982877,161.01391337307777,92.382812
2015-01-23T20:02:58.192168,-75.31620150372996,161.16080013696907,116.992188,2015-01-23T20:02:58.489851,,,,,2015-01-23T20:02:57.897155,-75.4988185780363,161.4556957760458,87.988281
2015-01-25T03:51:20.600474,-75.20551558403248,160.5480933672533,109.960938,2015-01-25T03:51:21.060833,,,,,2015-01-25T03:51:20.219767,-75.37633140213978,161.0130117775661,-4.824219
2015-01-26T10:42:40.504847,-75.35447106247615,161.16819237326393,136.679688,2015-01-26T10:42:40.604799,,,,,,,,
2015-01-26T10:42:54.774044,-75.0466736652215,159.45658070902707,-4.648438,2015-01-26T10:42:54.524115,,,,,,,,
2015-01-27T04:35:09.558934,-75.47448895084493,160.70687909710443,112.070312,2015-01-27T04:35:09.590978,,,,,,,,
2015-01-27T14:51:04.287338,-75.44514139674189,160.56158415805922,-4.824219,2015-01-27T14:51:05.450405,2015-01-27T14:51:04.929465,-75.43992174492969,160.6359197880268,-4.648438,,,,
2015-01-28T07:47:08.189847,-75.24288271101528,160.23147527648575,119.804688,2015-01-28T07:47:08.321398,,,,,,,,
2015-01-29T18:39:50.942311,-75.3992847471977,160.60346660391377,105.039062,2015-01-29T18:39:51.463251,,,,,,,,
2015-01-30T06:07:18.263666,-75.20843337464564,160.03744853808774,-4.824219,2015-01-30T06:07:16.008006,2015-01-30T06:07:15.488107,-74.98586549646134,159.51540469105078,131.757812,2015-01-30T06:07:15.808324,-75.53553842311929,159.8324605482914,6.425781
2015-01-30T18:21:36.925414,-75.66750783395655,159.53760847258238,33.671875,2015-01-30T18:21:37.188061,2015-01-30T18:21:32.148438,-75.9463429617879,160.10258882394893,21.015625,2015-01-30T18:21:37.139271,-75.47343955629533,159.75084241275275,-4.648438
2015-01-30T18:21:38.049166,-75.27264797421289,160.4548367842419,106.445312,2015-01-30T18:21:37.923052,,,,,,,,
2015-01-31T10:44:34.790355,-75.36490722093384,160.32519744833778,-4.648438,2015-01-31T10:44:34.517737,,,,,2015-01-31T10:44:33.810109,-75.42613720224985,160.45426147238362,-4.824219
2015-01-31T14:32:43.038895,-75.31158136348292,160.41511706169953,119.453125,2015-01-31T14:32:43.785576,,,,,,,,
2015-02-01T12:06:53.821801,-75.34249570119037,160.26052866028817,-4.824219,2015-02-01T12:06:53.241586,2015-02-01T12:06:53.643052,-75.36127014122353,160.38967229657584,-4.648438,2015-02-01T12:06:52.703278,-75.41364400737372,160.51276912042476,-4.912109
2015-02-01T21:12:03.793888,-75.35394108671673,160.51852449591289,117.695312,2015-02-01T21:12:04.587978,2015-02-01T21:12:03.801828,-75.35394108671673,160.51852449591289,117.695312,2015-02-01T21:12:05.170676,-75.47352664760459,160.58884515196365,-4.648438
2015-02-02T09:17:16.330844,-75.20459694530881,160.22658852342124,134.570312,2015-02-02T09:17:16.029714,,,,,,,,
2015-02-03T19:21:21.143679,-75.30383327772803,160.38166729271367,116.289062,2015-02-03T19:21:21.624685,,,,,2015-02-03T19:21:21.202529,-75.30383327772803,160.38166729271367,115.585938
2015-02-04T16:41:16.591327,-75.27155630348322,160.3384555524617,109.257812,2015-02-04T16:41:17.620625,2015-02-04T16:41:16.591625,-75.27155630348322,160.3384555524617,109.257812,2015-02-04T16:41:16.748861,-75.40499751131618,160.58805935854943,-4.824219
2015-02-04T16:46:43.117657,-75.3395026568325,160.56828102837534,111.367188,2015-02-04T16:46:43.350117,,,,,,,,
2015-02-05T09:03:48.201869,-75.22849686563585,160.07514861500877,129.648438,2015-02-05T09:03:48.351526,,,,,,,,
2015-02-05T23:23:45.957698,-75.21531112833162,160.0350203742157,116.992188,2015-02-05T23:23:45.587182,,,,,,,,
2015-02-06T13:20:25.483569,-75.67382819841085,161.1051795658498,-1.484375,2015-02-06T13:20:26.916722,,,,,,,,
2015-02-07T03:59:07.561337,-75.74385702853968,161.49274275606564,5.546875,2015-02-07T03:59:08.830648,,,,,,,,
2015-02-11T10:11:48.386638,-75.47013981336568,160.44429560876367,-4.648438,2015-02-11T10:11:48.099508,2015-02-11T10:11:48.369595,-75.47250334643323,160.47082749482968,-4.648438,,,,
2015-02-12T05:48:36.865062,-75.29781512989088,160.41964367163968,113.476562,2015-02-12T05:48:36.443729,,,,,,,,
2015-02-13T13:00:43.497554,-75.35524988451581,160.42779583546496,109.960938,2015-02-13T13:00:42.989326,,,,,,,,
2015-02-13T13:05:03.613065,-75.32147240793542,159.864250766797,-4.912109,2015-02-13T13:05:02.805201,2015-02-13T13:05:03.707594,-75.34578306271689,160.11495239541725,-4.648438,,,,
2015-02-14T04:40:02.545847,-75.37671152348823,160.9903081582666,105.039062,2015-02-14T04:40:02.277616,,,,,,,,
2015-02-14T15:22:33.609290,-75.24407635846575,160.14141250299735,126.835938,2015-02-14T15:22:33.899213,,,,,,,,
2015-02-14T23:51:21.810459,-75.24886846122762,160.1935645230688,121.210938,2015-02-14T23:51:20.711681,,,,,2015-02-14T23:51:22.001275,-75.43321447936012,160.5336451119409,-4.824219
2015-02-15T19:32:03.980932,-75.40429992892064,160.4478413789388,-4.648438,2015-02-15T19:32:02.359307,,,,,,,,
2015-02-17T13:48:22.186810,-75.32983149017572,161.3191150805509,118.398438,2015-02-17T13:48:21.955477,,,,,,,,
2015-02-18T02:05:49.552902,-75.54542747006202,160.54738338904446,-4.648438,2015-02-18T02:05:49.839125,,,,,,,,
2015-02-19T18:16:40.829662,-75.30472891082616,160.00324508394468,-4.824219,2015-02-19T18:16:38.451813,2015-02-19T18:16:38.570625,-75.24826569412487,160.23861038490747,128.59375,,,,
2015-02-22T02:20:05.337410,-75.43076065000898,160.1122233184685,-4.648438,2015-02-22T02:20:05.194268,2015-02-22T02:20:05.403934,-75.4842748870302,160.60361745679003,-4.648438,,,,
2015-02-24T00:44:42.415002,-75.29480369020163,160.43862007677808,113.828125,2015-02-24T00:44:42.432594,,,,,,,,
2015-02-24T01:34:47.113023,-75.26079596943991,160.32409413114027,129.648438,2015-02-24T01:34:47.335649,,,,,,,,
2015-02-25T04:08:24.720653,-75.25241303930078,160.33586379964927,127.539062,2015-02-25T04:08:24.555439,,,,,,,,
2015-02-25T20:40:14.796462,-75.43101891436208,161.18309459111697,99.414062,2015-02-25T20:40:14.812988,,,,,,,,
2015-02-25T21:16:44.520919,-75.31093411479303,160.4603477081412,112.773438,2015-02-25T21:16:44.564217,,,,,,,,
2015-02-26T03:03:11.704032,-75.31585063007182,160.30562026224376,118.398438,2015-02-26T03:03:12.032861,,,,,,,,
2015-03-01T16:49:15.689923,-75.35288196320262,160.4014856145502,100.117188,2015-03-01T16:49:14.473615,,,,,,,,
2015-03-02T18:11:03.055843,-75.45906902340266,160.6389445440853,-4.648438,2015-03-02T18:11:02.948779,2015-03-02T18:11:02.638898,-75.47915188510666,160.7600532544118,-4.648438,,,,
2015-03-04T06:41:23.237758,-75.41910304180158,160.16624706505056,-4.824219,2015-03-04T06:41:23.741332,2015-03-04T06:41:20.345796,-75.40162942270965,160.62989429248438,125.429688,2015-03-04T06:41:21.516055,-75.51842616696901,160.32322973830833,-4.824219
2015-03-06T21:15:43.697014,-75.38575524510443,160.7706084462784,100.117188,2015-03-06T21:15:43.084801,,,,,2015-03-06T21:15:44.081215,-75.43047492807578,160.71604657155925,-4.824219
2015-03-06T22:55:38.918159,-75.35158370996768,160.4922018193287,119.804688,2015-03-06T22:55:39.257222,,,,,,,,
2015-03-07T01:36:07.091687,-75.55734610295507,160.84563596124846,105.390625,2015-03-07T01:36:07.867519,,,,,,,,
2015-03-07T21:26:11.208183,-75.35374769342548,161.05110790648735,106.445312,2015-03-07T21:26:11.381074,,,,,2015-03-07T21:26:11.951907,-75.42876994971613,161.07489606001948,-4.824219
2015-03-08T09:43:45.776186,-75.47483494533223,159.86880870368682,-4.648438,2015-03-08T09:43:45.709874,2015-03-08T09:43:45.660005,-75.34922328973578,160.46588774218353,123.320312,2015-03-08T09:43:45.759553,-75.52987579801541,159.84830834972232,-0.429688
2015-03-09T13:26:03.819422,-75.38937075273479,160.62471669398056,-4.824219,2015-03-09T13:26:05.066057,2015-03-09T13:26:03.840318,-75.3905422126346,160.63792212809597,-4.824219,2015-03-09T13:26:03.804326,-75.38895531496398,160.6067484270515,-4.912109
2015-03-11T16:14:26.792612,-75.25241303930078,160.33586379964927,121.914062,2015-03-11T16:14:27.302966,,,,,2015-03-11T16:14:26.798881,-75.25391449537774,160.3263935538796,121.738281
2015-03-11T16:27:00.524896,-75.27972285196205,160.5333842445602,117.695312,2015-03-11T16:27:00.352604,2015-03-11T16:27:00.525340,-75.27972285196205,160.5333842445602,117.695312,,,,
2015-03-11T21:03:23.854170,-75.26079596943991,160.32409413114027,124.023438,2015-03-11T21:03:23.274514,,,,,,,,
2015-03-12T14:29:53.843492,-75.30893806451523,160.59601508468947,133.515625,2015-03-12T14:29:53.774059,,,,,,,,
2015-03-14T00:50:01.606367,-75.29307495990165,160.36724208795147,131.054688,2015-03-14T00:50:01.588884,,,,,2015-03-14T00:50:01.602551,-75.29307495990165,160.36724208795147,131.054688
2015-03-14T17:02:13.145597,-75.45463665454841,160.74942944545754,105.390625,2015-03-14T17:02:12.784874,,,,,2015-03-14T17:02:13.521608,-75.55661219868742,160.8916234277104,82.539062
2015-03-15T12:29:39.015342,-75.2778691748706,160.27794769476844,-4.824219,2015-03-15T12:29:38.168413,2015-03-15T12:29:37.031637,-75.19576105489946,160.64942740054124,128.945312,2015-03-15T12:29:37.080513,-75.4453831193219,160.3524978218396,-2.011719
2015-03-17T20:35:20.279504,-75.38013945831689,160.6005012915501,114.882812,2015-03-17T20:35:20.248345,2015-03-17T20:35:20.279126,-75.38013945831689,160.6005012915501,114.882812,2015-03-17T20:35:21.266761,-75.45646849868693,160.48973485534313,-4.912109
2015-03-18T12:20:04.864998,-75.25453900747569,160.56833742561042,151.445312,2015-03-18T12:20:04.635167,,,,,2015-03-18T12:20:04.866101,-75.25453900747569,160.56833742561042,151.445312
2015-03-18T12:20:47.561935,-75.35237442627471,160.23909869539793,-4.296875,2015-03-18T12:20:46.756551,2015-03-18T12:20:45.198736,-75.50974766110066,160.73233978285748,-4.296875,,,,
2015-03-18T19:41:20.803408,-75.2810374866826,160.44311925729158,140.898438,2015-03-18T19:41:20.260709,,,,,2015-03-18T19:41:20.804216,-75.2810374866826,160.44311925729158,140.898438
2015-03-19T14:39:55.949220,-75.54005092436672,160.5399840012046,-3.59375,2015-03-19T14:39:55.781532,2015-03-19T14:39:55.249687,-75.62634633742768,160.99008819075993,78.671875,2015-03-19T14:39:55.107574,-75.56965277527522,160.93349732849686,93.085938
2015-03-21T19:37:52.702555,-75.30143585891214,161.37161377655113,-4.296875,2015-03-21T19:37:52.261627,,,,,2015-03-21T19:37:52.763607,-75.38161167592254,161.48597085156197,2.382812
2015-03-27T20:15:23.210995,-75.33007832201412,160.46311405515476,119.804688,2015-03-27T20:15:23.216069,,,,,,,,
2015-03-29T14:33:28.145234,-75.21642605047188,159.94511209534124,129.648438,2015-03-29T14:33:27.511327,2015-03-29T14:33:28.140894,-75.21642605047188,159.94511209534124,129.648438,2015-03-29T14:33:28.078942,-75.41856737180707,160.68800830017773,-4.824219
2015-03-30T15:13:43.106323,-75.28231596000961,160.35283817526553,131.054688,2015-03-30T15:13:43.058299,,,,,2015-03-30T15:13:44.368808,-75.4506661636296,160.65069274768004,-4.648438
2015-03-30T17:39:31.114476,-75.25425272164932,160.20068852449523,127.890625,2015-03-30T17:39:30.743232,2015-03-30T17:39:31.114098,-75.25425272164932,160.20068852449523,127.890625,2015-03-30T17:39:32.080321,-75.44034989683509,160.2178942696439,-4.648438
2015-03-31T02:39:27.454163,-75.22060111165746,160.20771857572677,-4.912109,2015-03-31T02:39:25.667224,2015-03-31T02:39:24.667213,-75.16959101537248,160.56839318160678,131.757812,2015-03-31T02:39:27.459215,-75.21985299061093,160.21244923088446,-4.824219
2015-04-01T04:58:13.232570,-75.5361191548364,160.23030327602905,93.085938,2015-04-01T04:58:13.179127,2015-04-01T04:58:13.254443,-75.57742825463114,160.21592254741935,85.703125,2015-04-01T04:58:13.709002,-75.55554576605802,160.31514939121033,85.527344
2015-04-02T04:31:13.830891,-75.27129461433051,160.25771486887422,98.535156,2015-04-02T04:31:14.416942,,,,,2015-04-02T04:31:12.659406,-75.40768425447979,160.5917327149886,-4.648438
2015-04-05T05:20:39.026038,-75.36334009177145,160.62390065261758,123.320312,2015-04-05T05:20:39.324305,2015-04-05T05:20:39.017991,-75.36334009177145,160.62390065261758,123.320312,2015-04-05T05:20:40.470044,-75.43000384876115,160.6572074458146,-4.824219
2015-04-05T05:22:26.118649,-75.28532011216558,160.33386035127202,127.890625,2015-04-05T05:22:26.216032,,,,,,,,
2015-04-07T00:06:42.144813,-75.36469111246748,160.5331226552611,119.101562,2015-04-07T00:06:42.513892,,,,,,,,
2015-04-07T13:19:37.872540,-75.27361373617194,160.38716720298382,119.277344,2015-04-07T13:19:38.631171,,,,,,,,
2015-04-09T09:40:57.914278,-75.61102324859216,161.0864692906031,51.601562,2015-04-09T09:40:58.112217,,,,,2015-04-09T09:40:57.546247,-75.54897737822562,160.93965750635104,76.738281
2015-04-10T04:53:06.162425,-75.38547574093468,160.42234982090926,-4.824219,2015-04-10T04:53:04.186824,,,,,,,,
2015-04-11T00:40:55.796948,-75.36490722093384,160.32519744833778,-4.648438,2015-04-11T00:40:52.891438,2015-04-11T00:40:55.929917,-75.36127014122353,160.38967229657584,-4.648438,,,,
2015-04-11T02:29:07.901898,-75.36469111246748,160.5331226552611,117.695312,2015-04-11T02:29:08.143456,,,,,2015-04-11T02:29:09.253895,-75.43892291859409,160.51817392279182,-4.648438
2015-04-11T03:18:02.696917,-75.36356723156106,161.27398608808969,126.132812,2015-04-11T03:18:02.629184,,,,,2015-04-11T03:18:02.613424,-75.41538432334588,161.44107012675374,116.289062
2015-04-13T04:54:31.606636,-75.30725907378952,160.52454913282156,113.476562,2015-04-13T04:54:31.019139,,,,,2015-04-13T04:54:30.968330,-75.4876951459866,161.15816080914465,81.660156
2015-04-13T17:38:05.119654,-75.37577398252324,160.52502888994152,-4.824219,2015-04-13T17:38:03.702735,2015-04-13T17:38:05.053781,-75.37341725155186,160.49866548207342,-4.824219,2015-04-13T17:38:04.020909,-75.42070069701563,160.59211262473977,-4.912109
2015-04-14T00:13:12.947403,-75.33110996788199,160.08401124247527,-4.824219,2015-04-14T00:13:11.142053,2015-04-14T00:13:10.587860,-75.33309205803276,160.44409659755033,125.078125,2015-04-14T00:13:11.582161,-75.42688490180352,160.1998482193916,-4.824219
2015-04-16T10:23:24.546762,-75.26679756690808,160.28617484026455,-4.648438,2015-04-16T10:23:23.443101,2015-04-16T10:23:22.458162,-75.18637760802933,160.54523952384054,121.914062,2015-04-16T10:23:24.466091,-75.27393113630437,160.36460868694311,-4.648438
2015-04-18T17:26:21.894606,-75.24617627278063,160.19000447034153,108.730469,2015-04-18T17:26:21.114800,,,,,2015-04-18T17:26:21.285234,-75.42531749458884,160.60424783260268,-4.824219
2015-04-18T21:33:43.705738,-75.42085133090048,160.34259158059893,-4.824219,2015-04-18T21:33:42.768896,2015-04-18T21:33:44.556915,-75.4258107068393,160.47705606778004,-4.648438,2015-04-18T21:33:43.787864,-75.41950592204873,160.34077627373645,-4.912109
2015-04-19T10:17:07.417469,-75.39956517541512,160.39504431600628,-4.648438,2015-04-19T10:17:05.997665,,,,,2015-04-19T10:17:07.004853,-75.44731871591571,160.50635801986152,-4.648438
2015-04-21T02:42:18.043942,-75.29650982787939,160.5100148956661,118.398438,2015-04-21T02:42:17.922558,,,,,2015-04-21T02:42:19.450782,-75.4073440071505,160.61449500062605,-4.824219
2015-04-21T12:13:22.822666,-75.53726680474341,160.34882767632405,-4.648438,2015-04-21T12:13:20.134909,,,,,2015-04-21T12:13:21.963926,-75.57278948785635,160.4559621120907,-4.824219
2015-04-21T13:40:10.695521,-75.63094468523114,161.04392222871195,-4.296875,2015-04-21T13:40:11.036504,,,,,2015-04-21T13:40:10.882420,-75.57769937421128,161.10980373922848,95.019531
2015-04-22T17:29:31.561784,-75.38551221703183,160.60784131843133,115.234375,2015-04-22T17:29:31.766362,,,,,2015-04-22T17:29:33.253285,-75.43523033513198,160.58293066983268,-4.648438
2015-04-23T15:37:52.814730,-75.33660501127218,161.3983837701595,-4.648438,2015-04-23T15:37:53.761918,,,,,,,,
2015-04-24T06:34:44.122519,-75.3885384671464,160.58878121629343,111.367188,2015-04-24T06:34:44.089114,,,,,2015-04-24T06:34:44.908765,-75.4481641420774,160.54243538884953,-4.824219
2015-04-25T11:57:39.595726,-75.31727823878596,159.98523430845995,-4.824219,2015-04-25T11:57:37.772149,2015-04-25T11:57:39.180917,-75.35176236244305,160.2844643366203,-4.648438,2015-04-25T11:57:38.422849,-75.41062398011492,160.5318783190615,-4.912109
2015-04-26T09:11:10.369061,-75.26202675004694,160.23392829313923,124.726562,2015-04-26T09:11:10.366144,,,,,2015-04-26T09:11:10.325993,-75.26471833492485,160.2375003261189,124.902344
2015-04-26T20:51:15.752247,-75.29812937785641,159.98309930567157,-4.824219,2015-04-26T20:51:13.398868,2015-04-26T20:51:15.583053,-75.34668606673684,160.25458718884633,-4.824219,2015-04-26T20:51:13.042231,-75.53135755652566,159.83860378300471,1.152344
2015-04-27T07:49:28.652635,-75.39088479476392,160.61518684653223,112.070312,2015-04-27T07:49:28.655352,,,,,2015-04-27T07:49:29.442493,-75.45051615697837,160.56894284322533,-4.824219
2015-04-30T23:07:53.752079,-75.44926769370684,160.74200137396593,-4.648438,2015-04-30T23:07:52.892063,,,,,2015-04-30T23:07:54.095769,-75.42580225866993,160.663066114341,-4.824219
2015-05-01T00:06:38.540847,-75.4315193859747,160.64765415340912,-4.648438,2015-05-01T00:06:37.674944,,,,,,,,
2015-05-01T14:36:44.327606,-75.76613950236019,161.76530706807569,35.078125,2015-05-01T14:36:44.447191,,,,,2015-05-01T14:36:44.889678,-75.53782986046429,161.19427948889881,97.128906
2015-05-04T05:45:46.551401,-75.35414386710555,160.31075336330034,114.882812,2015-05-04T05:45:45.876108,,,,,2015-05-04T05:45:47.349241,-75.52476395562995,160.5540901434472,-4.824219
2015-05-04T11:25:37.049007,-75.24192755402939,160.85001947008286,105.742188,2015-05-04T11:25:37.131319,,,,,2015-05-04T11:25:36.462009,-75.37400295730912,161.14920807016205,-4.824219
2015-05-05T21:50:26.550417,-75.35536943504293,160.2200055598936,-4.648438,2015-05-05T21:50:22.630401,2015-05-05T21:50:23.875956,-75.32168688788312,160.4748595832565,122.617188,2015-05-05T21:50:25.055743,-75.42715504264521,160.47888487621003,-4.912109
2015-05-06T06:31:56.663600,-75.33846930597309,160.45135492825597,-4.648438,2015-05-06T06:31:55.045636,,,,,2015-05-06T06:31:55.273702,-75.4204308285414,160.655684983011,-4.824219
2015-05-07T15:07:59.106517,-75.26586953503615,160.04404506740244,-4.824219,2015-05-07T15:07:56.374540,2015-05-07T15:07:58.576809,-75.31108379815514,160.25319099432517,-4.648438,2015-05-07T15:07:55.479501,-75.41104535296988,160.54987139946314,-4.824219
2015-05-07T16:31:05.416740,-75.27793486954324,161.15344673702882,102.226562,2015-05-07T16:31:05.000199,,,,,2015-05-07T16:31:05.633015,-75.34564416736299,161.20219920478064,-4.824219
2015-05-09T06:34:22.386690,-75.62994903577129,161.70620115144345,-4.296875,2015-05-09T06:34:23.064651,2015-05-09T06:34:22.699673,-75.6085916259971,161.67471792055355,-4.296875,2015-05-09T06:34:21.992177,-75.47951589774462,161.53348918036465,121.914062
